Age [Fe/H] 0_Johnson Ux 1_Johnson B  2_Johnson Bx 3_Johnson V  4_Johnson R  5_Johnson I  6_Johnson J  7_Johnson H  8_Johnson K  9_Johnson L  10_Johnson M 11_Washi. C  12_Washi. M  13_Washi. T1 14_Washi. T2 15_SDSS u    16_SDSS g    17_SDSS r    18_SDSS i    19_SDSS z    20_WF2_f336w 21_WF2_f547m 22_WF2_f555w 23_WF2_f606w 24_WF2_f814w 25_WF2f850lp 26_ACS_f475w 27_ACS_f555w 28_ACS_f606w 29_ACS_f814w 30_ACSf850lp 31_WF3_f336w 32_WF3_f465w 33_WF3_f547m 34_WF3_f555w 35_WF3_f606w 36_WF3_f814w 37_WF3f850lp
 1.0 -1.50 -13.51493454 -14.27587509 -14.28093719 -14.39183807 -14.44739246 -14.46842194 -14.35801315 -14.17931366 -13.71470642 -12.90955734 -12.28688812 -13.94521046 -14.36447144 -14.44290924 -14.46677399 -13.40331554 -14.32530975 -14.42865753 -14.47542953 -14.46399307 -13.19470978 -14.39002991 -14.39122009 -14.42215729 -14.47176361 -14.46722794 -14.33076477 -14.38002014 -14.41742706 -14.47074509 -14.46498871 -13.16967773 -14.33504486 -14.38680267 -14.38284302 -14.41471100 -14.47128296 -14.46705627
 1.0 -1.40 -13.48278427 -14.28019714 -14.28565979 -14.40163803 -14.45315170 -14.47054291 -14.36232376 -14.18621445 -13.72385788 -12.91794586 -12.28540802 -13.93413162 -14.37525558 -14.44888306 -14.46884918 -13.36724854 -14.33396530 -14.43585587 -14.47877502 -14.46632385 -13.15077591 -14.40019989 -14.40081024 -14.42954254 -14.47437954 -14.46968079 -14.33962154 -14.39020920 -14.42507935 -14.47340393 -14.46729660 -13.12394714 -14.34406281 -14.39699936 -14.39297867 -14.42259979 -14.47407532 -14.46982956
 1.0 -1.30 -13.45135880 -14.27783966 -14.28370285 -14.40472031 -14.45433426 -14.47016144 -14.36398315 -14.19156647 -13.73086166 -12.92446518 -12.28327560 -13.91943741 -14.37870789 -14.45015717 -14.46844864 -13.33272552 -14.33528519 -14.43769455 -14.47884369 -14.46623611 -13.11026001 -14.40344238 -14.40394211 -14.43148804 -14.47423935 -14.46998596 -14.34098816 -14.39354324 -14.42725754 -14.47320557 -14.46751404 -13.08218384 -14.34577942 -14.40030670 -14.39605713 -14.42459488 -14.47396946 -14.47015381
 1.0 -1.20 -13.41709518 -14.27344131 -14.27976990 -14.40842438 -14.45883560 -14.47481537 -14.36648941 -14.19838715 -13.73907471 -12.93195343 -12.28216553 -13.90219498 -14.38164902 -14.45468903 -14.47305298 -13.29579163 -14.33524704 -14.44233322 -14.48316956 -14.47063065 -13.06821442 -14.40724945 -14.40763855 -14.43558502 -14.47859573 -14.47444534 -14.34133053 -14.39718628 -14.43132401 -14.47765446 -14.47193146 -13.03832626 -14.34636688 -14.40385437 -14.39957047 -14.42873383 -14.47832489 -14.47455215
 1.0 -1.10 -13.38243103 -14.26517105 -14.27194977 -14.40796661 -14.45977020 -14.47582245 -14.36554718 -14.20196915 -13.74440002 -12.93600464 -12.27845383 -13.88246918 -14.38034058 -14.45544815 -14.47409439 -13.25897980 -14.33105087 -14.44290924 -14.48405457 -14.47152328 -13.02691269 -14.40679169 -14.40718079 -14.43594360 -14.47949219 -14.47518158 -14.33741760 -14.39642334 -14.43152237 -14.47869110 -14.47259903 -12.99544144 -14.34270477 -14.40319443 -14.39878845 -14.42879486 -14.47921753 -14.47532272
 1.0 -1.00 -13.34855270 -14.25336075 -14.26046753 -14.40452957 -14.45823669 -14.47572327 -14.36470795 -14.20613861 -13.75049591 -12.94072723 -12.27598572 -13.86061478 -14.37569427 -14.45393372 -14.47404480 -13.22372818 -14.32320404 -14.44124222 -14.48331547 -14.47143936 -12.98810577 -14.40325546 -14.40370941 -14.43374634 -14.47926331 -14.47506046 -14.32989883 -14.39273834 -14.42918396 -14.47834015 -14.47250366 -12.95508575 -14.33550644 -14.39953995 -14.39487839 -14.42639160 -14.47889709 -14.47508621
 1.0 -0.90 -13.31481934 -14.23744965 -14.24490356 -14.39704514 -14.45315170 -14.47190857 -14.36090946 -14.20689392 -13.75307083 -12.94216919 -12.27104187 -13.83623505 -14.36680222 -14.44861984 -14.47030640 -13.18927002 -14.31114197 -14.43561172 -14.47884369 -14.46788788 -12.95100403 -14.39575577 -14.39609528 -14.42753983 -14.47508621 -14.47138977 -14.31818390 -14.38485718 -14.42279434 -14.47429657 -14.46885300 -12.91664886 -14.32397842 -14.39181137 -14.38674545 -14.41992188 -14.47478867 -14.47131348
 1.0 -0.80 -13.26446915 -14.21150208 -14.21967697 -14.38854980 -14.45071411 -14.47353745 -14.36666107 -14.22117615 -13.77001953 -12.95814896 -12.27571869 -13.79722977 -14.35472870 -14.44586563 -14.47222519 -13.13904190 -14.29243946 -14.43207169 -14.47848511 -14.47101974 -12.89896011 -14.38733292 -14.38754654 -14.42251968 -14.47607803 -14.47430801 -14.30024719 -14.37554169 -14.41744232 -14.47560883 -14.47191620 -12.86233521 -14.30653763 -14.38274384 -14.37688828 -14.41432953 -14.47599411 -14.47412109
 1.0 -0.70 -13.21236038 -14.17954636 -14.18832397 -14.37472534 -14.44362259 -14.47039413 -14.36949539 -14.23239899 -13.78361511 -12.97047806 -12.27814484 -13.75328827 -14.33734894 -14.43827438 -14.46931458 -13.08808899 -14.26792145 -14.42364502 -14.47363281 -14.46934509 -12.84754181 -14.37334824 -14.37359619 -14.41273499 -14.47268295 -14.47284698 -14.27635193 -14.36081696 -14.40696335 -14.47229004 -14.47042465 -12.80877686 -14.28329086 -14.36831284 -14.36152267 -14.40380859 -14.47257233 -14.47275162
 1.0 -0.60 -13.14801025 -14.13463593 -14.14424896 -14.35111237 -14.42575073 -14.45481110 -14.35907364 -14.22695160 -13.77975082 -12.96265793 -12.26276398 -13.69498062 -14.30985641 -14.42011642 -14.45385361 -13.02690125 -14.23209381 -14.40494537 -14.45720673 -14.45446014 -12.78685379 -14.34965515 -14.34962082 -14.39247131 -14.45686722 -14.45831299 -14.24156189 -14.33639526 -14.38637924 -14.45662308 -14.45556259 -12.74604797 -14.24905777 -14.34393311 -14.33617783 -14.38301754 -14.45685959 -14.45824432
 1.0 -0.50 -13.07086945 -14.07338715 -14.08395004 -14.31734467 -14.40092468 -14.43434525 -14.34649658 -14.22088623 -13.77555466 -12.95575714 -12.24848175 -13.61947632 -14.27076721 -14.39492798 -14.43348694 -12.95508194 -14.18226624 -14.37855530 -14.43526840 -14.43520355 -12.71720123 -14.31583023 -14.31550598 -14.36416245 -14.43586731 -14.43910217 -14.19280243 -14.30159378 -14.35727692 -14.43593979 -14.43655396 -12.67413712 -14.20117569 -14.30929565 -14.30003357 -14.35383606 -14.43600082 -14.43915176
 1.0 -0.40 -12.99208069 -14.01046371 -14.02197647 -14.28737640 -14.38516617 -14.42569447 -14.35313034 -14.24090576 -13.79833984 -12.97762680 -12.25781631 -13.54179001 -14.23285294 -14.37805176 -14.42507935 -12.88179779 -14.13140869 -14.35985947 -14.42415619 -14.43008804 -12.64722443 -14.28569412 -14.28518295 -14.34264755 -14.42715454 -14.43454361 -14.14365387 -14.26963043 -14.33463669 -14.42740154 -14.43168640 -12.60123825 -14.15293884 -14.27790070 -14.26686478 -14.33086395 -14.42738342 -14.43505478
 1.0 -0.30 -12.91433716 -13.94372559 -13.95606995 -14.25420380 -14.36830139 -14.41859055 -14.36489868 -14.26763535 -13.82807922 -13.00841141 -12.27644730 -13.46227646 -14.19058228 -14.36001587 -14.41834259 -12.80966187 -14.07616043 -14.33944702 -14.41349411 -14.42781067 -12.57867432 -14.25225067 -14.25163269 -14.31900024 -14.41976166 -14.43323898 -14.09014511 -14.23411942 -14.30979538 -14.42050934 -14.42991257 -12.52956009 -14.10037231 -14.24319077 -14.23017883 -14.30557632 -14.42023087 -14.43392181
 1.0 -0.20 -12.83410263 -13.87196445 -13.88527298 -14.21658707 -14.34921265 -14.41167068 -14.38141632 -14.29889679 -13.86313248 -13.04657364 -12.30263519 -13.37892246 -14.14309692 -14.33940887 -14.41180801 -12.73500824 -14.01557922 -14.31599808 -14.40181732 -14.42753601 -12.50771332 -14.21440887 -14.21409988 -14.29221725 -14.41250992 -14.43403625 -14.03139114 -14.19393539 -14.28171539 -14.41378021 -14.43023682 -12.45516586 -14.04257584 -14.20373535 -14.18918228 -14.27703857 -14.41336060 -14.43521118
 1.0 -0.10 -12.73825455 -13.79073334 -13.80485153 -14.16613388 -14.31378555 -14.38105011 -14.37260056 -14.29198074 -13.85891724 -13.04505157 -12.29174423 -13.28472519 -14.08351517 -14.30371857 -14.38112640 -12.64450836 -13.94430161 -14.27833176 -14.36997223 -14.40142059 -12.42036438 -14.16348267 -14.16365147 -14.25112247 -14.38243866 -14.40916824 -13.96192169 -14.14102554 -14.23931885 -14.38413620 -14.40481567 -12.36424637 -13.97396946 -14.15163422 -14.13566589 -14.23429108 -14.38370895 -14.41099453
 1.0  0.00 -12.63979721 -13.70718002 -13.72203827 -14.10971546 -14.26963425 -14.33956146 -14.34881592 -14.26697540 -13.83564758 -13.02324295 -12.26326370 -13.18884659 -14.01919937 -14.25950623 -14.33934402 -12.55088425 -13.86967087 -14.23283386 -14.32790375 -14.36314392 -12.32959747 -14.10678864 -14.10721588 -14.20255661 -14.34149647 -14.37194824 -13.88887787 -14.08279419 -14.18993759 -14.34354019 -14.36735153 -12.27021790 -13.90174484 -14.09373093 -14.07662201 -14.18426132 -14.34301758 -14.37424946
 1.0  0.10 -12.53741837 -13.62280655 -13.63848114 -14.05242538 -14.22517395 -14.29924011 -14.32572174 -14.24477005 -13.81516266 -13.00423431 -12.23852539 -13.09101868 -13.95415878 -14.21461487 -14.29912853 -12.45282745 -13.79430771 -14.18638992 -14.28639984 -14.32640839 -12.23448563 -14.04910660 -14.05027008 -14.15306854 -14.30176926 -14.33620071 -13.81517410 -14.02337265 -14.13963318 -14.30386734 -14.33124924 -12.17131424 -13.82880783 -14.03486633 -14.01696777 -14.13362122 -14.30317307 -14.33910370
 1.0  0.20 -12.42381668 -13.53886032 -13.55540466 -13.99645233 -14.18341446 -14.26374817 -14.30651855 -14.22891617 -13.80144119 -12.99245071 -12.21986389 -12.98901653 -13.89055634 -14.17216873 -14.26349640 -12.34249115 -13.72027969 -14.14199066 -14.24899673 -14.29444122 -12.12717819 -13.99267960 -13.99471283 -14.10603046 -14.26632690 -14.30519867 -13.74266815 -13.96539307 -14.09149170 -14.26885223 -14.29976273 -12.05881882 -13.75709534 -13.97721100 -13.95880508 -14.08511353 -14.26815796 -14.30850983
 1.0  0.30 -12.31115341 -13.46158218 -13.47894287 -13.94596863 -14.14667892 -14.23320389 -14.29507446 -14.22232819 -13.79778671 -12.99108505 -12.20949173 -12.89199448 -13.83265686 -14.13487244 -14.23297882 -12.23218918 -13.65242004 -14.10271072 -14.21672058 -14.26834106 -12.02116394 -13.94162846 -13.94482422 -14.06415176 -14.23613739 -14.27995300 -13.67644119 -13.91300583 -14.04859924 -14.23902130 -14.27420425 -11.94662094 -13.69147491 -13.92503357 -13.90653229 -14.04183197 -14.23822784 -14.28401566
 1.0  0.40 -12.20195770 -13.38659954 -13.40489197 -13.89632797 -14.10994339 -14.20315170 -14.28581619 -14.21931839 -13.79798889 -12.99373627 -12.20322418 -12.79832458 -13.77587128 -14.09741211 -14.20287323 -12.12511826 -13.58627319 -14.06341171 -14.18434525 -14.24302673 -11.91945267 -13.89138031 -13.89555359 -14.02228928 -14.20643997 -14.25609589 -13.61176682 -13.86146545 -14.00601196 -14.20968246 -14.24964905 -11.83895111 -13.62761307 -13.87367630 -13.85505676 -13.99885559 -14.20877457 -14.26047134
 1.0  0.50 -12.09451675 -13.31614685 -13.33518982 -13.85172653 -14.08022690 -14.18246841 -14.29280472 -14.23631954 -13.82026672 -13.01973724 -12.21697617 -12.70836639 -13.72353363 -14.06639862 -14.18243027 -12.01927185 -13.52425385 -14.03056717 -14.16013718 -14.22929001 -11.82065964 -13.84619141 -13.85171890 -13.98654556 -14.18593216 -14.24370193 -13.55138779 -13.81476212 -13.96946716 -14.18989563 -14.23693466 -11.73304653 -13.56787109 -13.82727146 -13.80871964 -13.96175385 -14.18877792 -14.24894047
 2.0 -2.50 -13.12763977 -13.84299946 -13.84874725 -14.02893829 -14.14869308 -14.22346497 -14.16902924 -14.03878784 -13.56802368 -12.76935959 -12.17226410 -13.51974106 -13.97470856 -14.13784027 -14.22406387 -13.02760696 -13.90959454 -14.10863876 -14.21354675 -14.23341370 -12.82303619 -14.02377701 -14.02659225 -14.09524536 -14.22311783 -14.23656464 -13.91847229 -14.00777054 -14.08611298 -14.22400665 -14.23453903 -12.79517746 -13.92398834 -14.01860428 -14.00894928 -14.08184814 -14.22369766 -14.23696518
 2.0 -2.40 -13.10564423 -13.84646988 -13.85276794 -14.04609680 -14.17149353 -14.24947739 -14.20204163 -14.07521820 -13.60569000 -12.80838013 -12.20538712 -13.51022720 -13.98952484 -14.16010666 -14.25003147 -13.00436020 -13.91904831 -14.12989044 -14.23865891 -14.26078033 -12.79571533 -14.04076385 -14.04399490 -14.11580658 -14.24895859 -14.26428223 -13.92855072 -14.02434158 -14.10617828 -14.25000000 -14.26226044 -12.76588058 -13.93445969 -14.03522873 -14.02538300 -14.10182571 -14.24976730 -14.26481628
 2.0 -2.30 -13.08398819 -13.84659958 -13.85328674 -14.05868530 -14.18909454 -14.27062988 -14.23058701 -14.10903931 -13.64135742 -12.84535217 -12.23727417 -13.49906158 -13.99978638 -14.17725754 -14.27126312 -12.98171616 -13.92456818 -14.14597321 -14.25874710 -14.28355408 -12.76992416 -14.05311584 -14.05654907 -14.13132477 -14.27034760 -14.28737640 -13.93445969 -14.03619385 -14.12130737 -14.27130508 -14.28513336 -12.73827362 -13.94086838 -14.04728317 -14.03706360 -14.11671066 -14.27105713 -14.28804016
 2.0 -2.20 -13.06526947 -13.84811401 -13.85543442 -14.07271576 -14.20793533 -14.29309464 -14.26118088 -14.14688873 -13.68171310 -12.88695908 -12.27426147 -13.48986435 -14.01166153 -14.19541931 -14.29388428 -12.96220398 -13.93161011 -14.16335678 -14.28020859 -14.30780792 -12.74749374 -14.06712723 -14.07056427 -14.14810944 -14.29273987 -14.31208038 -13.94200897 -14.04964828 -14.13781357 -14.29405594 -14.30973434 -12.71404266 -13.94880295 -14.06099701 -14.05042553 -14.13309479 -14.29372406 -14.31269073
 2.0 -2.10 -13.04316330 -13.84444046 -13.85216141 -14.08051300 -14.22055054 -14.30923080 -14.28549576 -14.17905426 -13.71621704 -12.92288589 -12.30559158 -13.47643280 -14.01749420 -14.20721817 -14.31008911 -12.93936157 -13.93296146 -14.17422867 -14.29500580 -14.32576847 -12.72246170 -14.07487869 -14.07834625 -14.15847015 -14.30883408 -14.33024216 -13.94386292 -14.05694580 -14.14791870 -14.31035995 -14.32767487 -12.68715668 -13.95097446 -14.06835938 -14.05751038 -14.14312744 -14.30969620 -14.33114624
 2.0 -2.00 -13.02249146 -13.84160614 -13.84969330 -14.08920288 -14.23406982 -14.32698059 -14.31175613 -14.21332932 -13.75258255 -12.96081161 -12.33881378 -13.46404552 -14.02399063 -14.22036743 -14.32788467 -12.91804886 -13.93504715 -14.18635178 -14.31138611 -14.34543228 -12.69897079 -14.08341599 -14.08702946 -14.16996384 -14.32639313 -14.35020447 -13.94643021 -14.06499481 -14.15917969 -14.32807159 -14.34753799 -12.66186905 -13.95385742 -14.07668304 -14.06534576 -14.15413666 -14.32740784 -14.35125732
 2.0 -1.90 -12.99942017 -13.83710861 -13.84559631 -14.09700775 -14.24709320 -14.34416580 -14.33771896 -14.24748230 -13.78845596 -12.99854660 -12.37125397 -13.44956970 -14.02935028 -14.23273087 -14.34526825 -12.89427567 -13.93569183 -14.19758987 -14.32718658 -14.36462021 -12.67287445 -14.09088898 -14.09468079 -14.18083191 -14.34357452 -14.36968613 -13.94748688 -14.07201767 -14.16950226 -14.34534073 -14.36687088 -12.63394928 -13.95540619 -14.08390045 -14.07224274 -14.16440201 -14.34474564 -14.37083817
 2.0 -1.80 -12.97081375 -13.83943939 -13.84863663 -14.11610413 -14.27109528 -14.37194061 -14.37919235 -14.29847336 -13.84298706 -13.05515671 -12.41663361 -13.43569946 -14.04598999 -14.25617218 -14.37324142 -12.86447144 -13.94586563 -14.22027588 -14.35367203 -14.39530182 -12.63919067 -14.10997009 -14.11367035 -14.20276260 -14.37153625 -14.40090942 -13.95837784 -14.09050369 -14.19120789 -14.37363052 -14.39799500 -12.59703445 -13.96674347 -14.10260391 -14.09032440 -14.18604660 -14.37298584 -14.40226746
 2.0 -1.70 -12.94101334 -13.83748245 -13.84736633 -14.13090515 -14.29199219 -14.39716721 -14.41751480 -14.34741974 -13.89472580 -13.10919189 -12.45899200 -13.41902542 -14.05785847 -14.27615738 -14.39844513 -12.83403015 -13.95130539 -14.23932552 -14.37710190 -14.42322922 -12.60622025 -14.12459183 -14.12844467 -14.22096252 -14.39656353 -14.42948914 -13.96443176 -14.10451508 -14.20894241 -14.39893723 -14.42624664 -12.56116867 -13.97344971 -14.11677647 -14.10406494 -14.20350647 -14.39825439 -14.43120575
 2.0 -1.60 -12.90816116 -13.82954407 -13.84004593 -14.13915253 -14.30662537 -14.41672134 -14.45079041 -14.39217377 -13.94244385 -13.15907288 -12.49698257 -13.39756775 -14.06313324 -14.29003525 -14.41813278 -12.80092621 -13.95034409 -14.25211716 -14.39485168 -14.44592285 -12.57181931 -14.13274002 -14.13670731 -14.23291016 -14.41616821 -14.45252228 -13.96427155 -14.11198425 -14.22049332 -14.41865158 -14.44909668 -12.52381516 -13.97369003 -14.12450790 -14.11125565 -14.21492004 -14.41804886 -14.45452499
 2.0 -1.50 -12.87457275 -13.81877518 -13.82995605 -14.14522552 -14.31944656 -14.43507767 -14.48372746 -14.43748474 -13.99047470 -13.20965958 -12.53547668 -13.37390137 -14.06572342 -14.30201340 -14.43658447 -12.76739502 -13.94658279 -14.26294708 -14.41108322 -14.46760941 -12.53765106 -14.13862610 -14.14268875 -14.24277496 -14.43474960 -14.47486115 -13.96121597 -14.11703110 -14.22998047 -14.43743134 -14.47129440 -12.48673153 -13.97110653 -14.12981796 -14.11608124 -14.22414017 -14.43646622 -14.47728729
 2.0 -1.40 -12.81391907 -13.79072571 -13.80280685 -14.13923645 -14.31950378 -14.43947220 -14.50147247 -14.46597672 -14.02302933 -13.24347305 -12.55192947 -13.32705307 -14.05631638 -14.30120087 -14.44098282 -12.70757294 -13.92851257 -14.26156616 -14.41360474 -14.47517014 -12.47840500 -14.13268661 -14.13664246 -14.24031067 -14.43895721 -14.48310947 -13.94410324 -14.11037445 -14.22706604 -14.44198227 -14.47913742 -12.42353058 -13.95473862 -14.12325668 -14.10868454 -14.22106171 -14.44102478 -14.48572922
 2.0 -1.30 -12.75659561 -13.75831604 -13.77119446 -14.12826920 -14.31628036 -14.44184875 -14.51691437 -14.49323273 -14.05397415 -13.27565002 -12.56931305 -13.27893066 -14.04138947 -14.29728699 -14.44373703 -12.65187073 -13.90524673 -14.25656509 -14.41356659 -14.48082733 -12.42447662 -14.12172318 -14.12583923 -14.23393154 -14.44110870 -14.48936081 -13.92180347 -14.09872818 -14.22031021 -14.44453812 -14.48522568 -12.36616898 -13.93306446 -14.11155319 -14.09639740 -14.21402740 -14.44345093 -14.49214935
 2.0 -1.20 -12.69564056 -13.71821976 -13.73177338 -14.11042786 -14.30797577 -14.44031906 -14.52510834 -14.51400757 -14.07856846 -13.30150223 -12.58150482 -13.22479153 -14.01838303 -14.28784943 -14.44261646 -12.59326172 -13.87371063 -14.24605560 -14.40848541 -14.48234558 -12.36944580 -14.10361481 -14.10791779 -14.22158146 -14.43886566 -14.49093246 -13.89141083 -14.07951736 -14.20734406 -14.44260406 -14.48672867 -12.30781937 -13.90332794 -14.09263229 -14.07674408 -14.20093918 -14.44139099 -14.49383545
 2.0 -1.10 -12.63600159 -13.67424393 -13.68854904 -14.08760071 -14.29495621 -14.43515396 -14.53083801 -14.53254700 -14.10056686 -13.32510757 -12.59334564 -13.16885757 -13.99050522 -14.27413940 -14.43786621 -12.53645706 -13.83775330 -14.23077774 -14.39950943 -14.48063278 -12.31683731 -14.08055115 -14.08537292 -14.20469666 -14.43293381 -14.48937607 -13.85657120 -14.05549622 -14.18970871 -14.43722534 -14.48507309 -12.25209427 -13.86899185 -14.06884003 -14.05240631 -14.18297577 -14.43569565 -14.49240494
 2.0 -1.00 -12.57939053 -13.62904739 -13.64388275 -14.06271744 -14.28032684 -14.42948532 -14.53651047 -14.55114746 -14.12281036 -13.34898376 -12.61079407 -13.11341095 -13.96054077 -14.25828648 -14.43266678 -12.48284054 -13.79997635 -14.21338654 -14.38957977 -14.47869492 -12.26755905 -14.05536270 -14.06045532 -14.18571472 -14.42630386 -14.48757172 -13.81983852 -14.02920246 -14.17018509 -14.43111420 -14.48327637 -12.20005417 -13.83282471 -14.04278564 -14.02571106 -14.16321945 -14.42943573 -14.49065781
 2.0 -0.90 -12.52302647 -13.57936859 -13.59480667 -14.03256989 -14.26129246 -14.41986847 -14.53894043 -14.56669998 -14.14183426 -13.36988831 -12.63013840 -13.05584717 -13.92501831 -14.23774338 -14.42354202 -12.42957306 -13.75701904 -14.19114685 -14.37565994 -14.47327805 -12.21877670 -14.02503204 -14.03050613 -14.16201019 -14.41594696 -14.48241043 -13.77805328 -13.99768353 -14.14568329 -14.42138290 -14.47798157 -12.14866638 -13.79154205 -14.01169205 -13.99401474 -14.13847446 -14.41943359 -14.48564529
